drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Hedmark,1540,346.691,4442,722193.625,191998.156
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Hordaland,3010,339.576,8864,1409443.625,361241.594
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Møre og Romsdal,1543,312.982,4930,706270.125,178427.219
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Nordland,1733,335.593,5164,803602.125,207004.578
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Nord-Trøndelag,960,346.821,2768,451544.688,119577.336
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Oppland,1560,357.634,4362,727794.750,196897.984
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Oslo,2992,333.037,8984,1449456.125,365258.844
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Rogaland,2200,318.748,6902,1106954.250,288105.969
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Sogn og Fjordane,681,325.837,2090,294463.062,81439.070
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Sør-Trøndelag,1621,302.425,5360,671664.312,171868.797
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Telemark,1246,341.463,3649,729545.625,198587.734
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Troms,896,294.737,3040,376880.312,101248.914
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Vest-Agder,1235,372.886,3312,653341.812,170697.406
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Vestfold,1767,346.063,5106,918718.938,258157
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,F,Østfold,2040,345.997,5896,864859.062,244029.859
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Akershus,2340,254.431,9197,884033.750,223736.547
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Aust-Agder,541,256.641,2108,184393.891,51259.055
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Buskerud,1286,259.641,4953,510108.250,135936.562
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Finnmark,337,219.116,1538,97960.914,26915.301
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Hedmark,1091,259.886,4198,366741.906,100372.047
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Hordaland,2020,245.593,8225,720299,190932.375
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Møre og Romsdal,1066,220.430,4836,360933.281,90482.359
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Nordland,1221,234.627,5204,434330.375,114052.383
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Nord-Trøndelag,748,269.452,2776,257256.734,66897.289
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Oppland,1047,258.391,4052,421318.188,117631.680
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Oslo,1975,246.259,8020,722287.812,182275.531
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Rogaland,1515,233.041,6501,635850.875,166531.734
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Sogn og Fjordane,543,247.832,2191,193592.797,51033.445
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Sør-Trøndelag,1182,230.769,5122,338725.219,88643.617
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Telemark,812,241.955,3356,364165.719,101087.383
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Troms,647,204.617,3162,212043.812,59431.191
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Vest-Agder,797,272.107,2929,341493.688,89902.523
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Vestfold,1174,257.287,4563,508109.250,142045.094
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,65,M,Østfold,1420,264.235,5374,539603.562,154338.266
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Akershus,2809,345.808,8123,1368793.375,354114.469
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Aust-Agder,607,341.011,1780,270937.344,74140.594
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Buskerud,1596,362.727,4400,822638.250,222442.312
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Finnmark,353,280.827,1257,157395.812,38612.066
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Hedmark,1391,347.403,4004,637811.188,169072.234
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Hordaland,2591,335.491,7723,1158675.375,306956.219
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Møre og Romsdal,1358,302.383,4491,632313.625,154978.750
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Nordland,1429,317.062,4507,657701,172770.172
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Nord-Trøndelag,847,357.988,2366,371896.125,94643.531
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Oppland,1357,363.905,3729,662123.750,177961.250
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Oslo,2599,337.270,7706,1277031.250,319246.812
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Rogaland,1846,309.628,5962,1006931.938,254389.625
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Sogn og Fjordane,626,312.064,2006,292363.219,75011.039
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Sør-Trøndelag,1395,299.228,4662,563033.188,145122.688
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Telemark,1080,347.714,3106,603041.750,170980.547
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Troms,762,297.424,2562,334299.531,87402.484
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Vest-Agder,1007,359.900,2798,538587.125,142469.312
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Vestfold,1551,355.734,4360,815957.375,232623.828
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,F,Østfold,1796,359.344,4998,814859.250,232613.578
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Akershus,1721,246.350,6986,709940.438,179870.562
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Aust-Agder,397,235.469,1686,170266.812,43988.754
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Buskerud,993,263.885,3763,414508.594,114381.898
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Finnmark,255,216.469,1178,80613.328,22978.014
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Hedmark,905,257.248,3518,336824.031,92340.602
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Hordaland,1608,242.900,6620,589437.125,159932.172
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Møre og Romsdal,815,204.363,3988,267082.094,69597.922
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Nordland,990,242.409,4084,356053.906,93441.539
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Nord-Trøndelag,524,241.363,2171,215072.266,55134.961
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Oppland,876,256.816,3411,327205.250,91122.320
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Oslo,1442,247.172,5834,584484.812,152848.047
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Rogaland,1221,231.821,5267,563317.812,139741.453
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Sogn og Fjordane,445,243.169,1830,171762.672,47789.426
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Sør-Trøndelag,875,219.739,3982,268668.875,67894.078
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Telemark,701,259.246,2704,304629.719,90009.086
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Troms,476,209.139,2276,155899.062,41486.359
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Vest-Agder,655,261.268,2507,292195.375,78533.711
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Vestfold,902,247.259,3648,379585.531,104914.641
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,70,M,Østfold,1069,247.053,4327,410047.594,115774.258
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Akershus,2703,351.999,7679,1285477.500,335851.531
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Aust-Agder,559,333.931,1674,283678.562,75604.609
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Buskerud,1562,367.184,4254,795685.750,218021.406
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Finnmark,347,296.581,1170,152413.141,41322.453
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Hedmark,1475,361.254,4083,753620.438,198610.844
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Hordaland,2403,321.343,7478,1102418.250,293429.312
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Møre og Romsdal,1457,312.997,4655,654346.188,167111.281
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Nordland,1527,338.656,4509,766709.375,195756.250
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Nord-Trøndelag,847,357.988,2366,327392.625,89741.141
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Oppland,1308,344.846,3793,577566.250,168600.594
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Oslo,2835,353.668,8016,1331279,352249.531
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Rogaland,1749,316.218,5531,921404.312,242217.359
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Sogn og Fjordane,618,322.211,1918,280794.188,74097.719
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Sør-Trøndelag,1386,303.481,4567,559340.188,144368.547
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Telemark,1186,366.502,3236,638437.562,182145.422
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Troms,754,310.800,2426,338213.562,91098.539
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Vest-Agder,943,353.184,2670,543048.250,142365.406
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Vestfold,1450,372.846,3889,772651.688,218878.656
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,F,Østfold,1854,371.543,4990,877631.625,243726.344
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Akershus,1563,255.726,6112,633257.500,162577.422
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Aust-Agder,340,256.410,1326,144251.391,39696.684
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Buskerud,900,267.937,3359,386955.219,106606.266
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Finnmark,210,214.286,980,67535.773,17777.846
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Hedmark,829,250,3316,283279.250,79270.742
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Hordaland,1384,242.043,5718,482835.844,131079.641
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Møre og Romsdal,837,224.758,3724,288219.062,74484.695
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Nordland,847,244.798,3460,337967.906,90836.781
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Nord-Trøndelag,477,243.243,1961,153568.062,42526.105
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Oppland,791,260.026,3042,301427.750,86568.086
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Oslo,1374,250.182,5492,568498.500,146125.594
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Rogaland,979,224.851,4354,425753.219,109093.234
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Sogn og Fjordane,386,238.861,1616,135744.422,36349.781
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Sør-Trøndelag,771,212.748,3624,225593.688,58674.625
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Telemark,654,271.144,2412,296473.781,88071.438
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Troms,417,214.506,1944,145342.875,38674.648
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Vest-Agder,523,259.167,2018,228454.625,60028.594
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Vestfold,814,259.236,3140,293896.719,90110.531
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,75,M,Østfold,943,253.426,3721,349992.500,102993.461
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Akershus,2199,344.833,6377,1020495.250,266848.500
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Aust-Agder,570,360.531,1581,264248.562,71722.562
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Buskerud,1500,372.949,4022,760945.500,212333.422
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Finnmark,302,316.562,954,150824.297,36220.727
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Hedmark,1434,371.984,3855,683434.812,190112.922
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Hordaland,2135,317.850,6717,995836.750,269855.656
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Møre og Romsdal,1272,300.071,4239,571050.375,158770.641
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Nordland,1338,330.044,4054,624794.812,168225
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Nord-Trøndelag,795,362.517,2193,340911.156,93035.609
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Oppland,1264,352.580,3585,507397.031,152906.406
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Oslo,2697,333.127,8096,1178070.375,318573
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Rogaland,1635,323.059,5061,762440.188,201266.438
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Sogn og Fjordane,582,314.085,1853,241565.500,69086.773
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Sør-Trøndelag,1244,294.229,4228,458165.844,125562.359
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Telemark,1184,374.565,3161,620442.625,188934.281
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Troms,631,290.248,2174,282227.625,73312.477
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Vest-Agder,913,370.987,2461,468074.750,122560.156
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Vestfold,1389,387.989,3580,715741.062,211803.375
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,F,Østfold,1602,370.833,4320,731093.625,207774.938
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Akershus,1110,250.338,4434,437198.844,111930.859
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Aust-Agder,203,206.721,982,74395.320,19534.027
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Buskerud,661,250.095,2643,260758.250,73202.297
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Finnmark,135,230.769,585,38969.262,10442.866
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Hedmark,680,267.717,2540,270338.594,75229.750
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Hordaland,998,234.217,4261,370865.781,100045.875
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Møre og Romsdal,612,216.025,2833,190414.312,51339.281
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Nordland,633,250.297,2529,235925.203,66290.227
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Nord-Trøndelag,375,243.665,1539,127846.609,35464.578
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Oppland,631,265.461,2377,254795.859,74719.234
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Oslo,1056,238.914,4420,381942.719,104579.602
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Rogaland,740,228.395,3240,295850.500,82174.547
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Sogn og Fjordane,284,230.894,1230,94856.414,29154.400
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Sør-Trøndelag,576,213.888,2693,167832.922,45612.902
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Telemark,575,285.643,2013,233696.703,68305.523
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Troms,302,215.714,1400,90606.969,24966.273
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Vest-Agder,355,235.724,1506,129272.047,37009.793
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Vestfold,604,259.227,2330,235179.922,71576.961
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,80,M,Østfold,829,281.781,2942,320961.500,92476.648
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Akershus,1276,315.763,4041,564893.188,149703.922
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Aust-Agder,374,326.923,1144,146483.672,42870.871
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Buskerud,978,356.154,2746,494309.094,137383.906
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Finnmark,168,300.537,559,81502.781,21460.439
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Hedmark,893,365.834,2441,402051.344,114058.891
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Hordaland,1563,308.041,5074,687806.812,185515.766
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Møre og Romsdal,932,296.061,3148,384717.906,112418.609
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Nordland,934,329.337,2836,455464.812,126852.734
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Nord-Trøndelag,521,354.422,1470,239204.719,64970.109
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Oppland,788,355.596,2216,382788.938,115049.703
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Oslo,1830,298.922,6122,761203.750,205431.672
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Rogaland,1124,295.013,3810,516227.312,140773.766
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Sogn og Fjordane,446,318.117,1402,214820.391,58938.461
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Sør-Trøndelag,818,286.615,2854,311496.531,86489.031
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Telemark,833,388.526,2144,390379.250,124990.844
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Troms,405,276.639,1464,176742.156,50907.047
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Vest-Agder,635,357.545,1776,282634.312,80438.008
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Vestfold,970,375.969,2580,467112.688,145850.750
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,F,Østfold,1083,367.368,2948,491820.625,142695.391
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Akershus,529,248.824,2126,195958.016,51587.898
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Aust-Agder,130,218.855,594,36833.020,11112.967
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Buskerud,339,256.430,1322,123866.141,36007.363
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Finnmark,58,241.667,240,16373.710,5076.153
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Hedmark,359,269.925,1330,117684.945,35588.688
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Hordaland,558,227.848,2449,203458.172,58474.418
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Møre og Romsdal,308,192.982,1596,113616.492,28539.193
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Nordland,316,236.173,1338,107471.875,29859.557
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Nord-Trøndelag,215,274.936,782,75005.227,20688.193
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Oppland,338,271.268,1246,121450.977,36353.941
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Oslo,555,224.696,2470,185094.625,52490.395
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Rogaland,403,217.838,1850,158858.328,43161.508
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Sogn og Fjordane,157,204.427,768,70227.750,18419.119
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Sør-Trøndelag,290,213.079,1361,79600.734,22209.061
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Telemark,315,285.326,1104,132875.906,43697.605
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Troms,138,214.286,644,44017.039,12698.240
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Vest-Agder,216,251.455,859,81281.141,21421.354
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Vestfold,354,286.872,1234,160900.344,47450.797
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,85,M,Østfold,334,253.799,1316,111312.383,33927.617
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Akershus,495,262.321,1887,194732.797,52364.848
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Aust-Agder,190,292.308,650,67894.461,19969.246
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Buskerud,438,296.748,1476,184012.297,52811.102
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Finnmark,76,246.753,308,40265.871,10203.053
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Hedmark,401,339.831,1180,180185.656,51349.695
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Hordaland,728,252.252,2886,280485.156,80281.500
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Møre og Romsdal,427,253.112,1687,166241.031,46680.852
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Nordland,375,242.248,1548,164297.453,45108.848
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Nord-Trøndelag,251,319.338,786,110781.898,29045.086
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Oppland,370,320.069,1156,153438.406,50026.824
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Oslo,830,230.748,3597,344616.312,91804.578
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Rogaland,509,256.165,1987,246681.891,68034.102
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Sogn og Fjordane,195,229.412,850,108661.133,27403.580
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Sør-Trøndelag,350,230.263,1520,157042.703,40200.219
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Telemark,392,368.421,1064,184001.891,58572.797
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Troms,166,214.748,773,71217.938,21011.506
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Vest-Agder,257,287.151,895,104207.562,30794.553
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Vestfold,486,351.156,1384,195324.234,61838.324
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,F,Østfold,512,331.606,1544,233605.109,68988.266
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Akershus,151,234.472,644,67386.172,16878.266
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Aust-Agder,48,208.696,230,13067.870,3713.707
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Buskerud,144,278.530,517,47034.281,13994.605
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Finnmark,27,254.717,106,12755.310,2648.867
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Hedmark,107,204.198,524,52062.051,13124.060
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Hordaland,200,218.579,915,69611.578,20278.680
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Møre og Romsdal,126,208.609,604,46660.379,13527.128
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Nordland,126,229.091,550,46190.879,14811.313
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Nord-Trøndelag,78,271.777,287,25165.760,7988.546
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Oppland,138,274.900,502,51908.609,15098.193
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Oslo,179,186.458,960,60996.691,16981.322
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Rogaland,126,185.567,679,53610.730,15275.343
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Sogn og Fjordane,73,225.309,324,28745.090,9335.760
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Sør-Trøndelag,115,230,500,38683.484,11243.221
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Telemark,99,255.814,387,42059.824,13867.147
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Troms,48,206.009,233,16747.330,4939.367
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Vest-Agder,84,280,300,33999.809,9415.960
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Vestfold,116,263.636,440,36984.414,12246.393
Smertestillende midler (unntatt morfinliknende virkestoffer),2006,90,M,Østfold,123,273.333,450,44267.316,13943.157
Sovemidler,2006,Alle,F,Akershus,25681,100.584,255319,9346644,4724954
Sovemidler,2006,Alle,F,Aust-Agder,6329,120.635,52464,2494184.250,1287706.875
Sovemidler,2006,Alle,F,Buskerud,13723,110.006,124748,5132660,2635594.500
Sovemidler,2006,Alle,F,Finnmark,3099,86.608,35782,972186.938,427778.250
Sovemidler,2006,Alle,F,Hedmark,10107,105.898,95441,3595725.500,1855846.500
Sovemidler,2006,Alle,F,Hordaland,21939,96.157,228158,7639743.500,3911325
Sovemidler,2006,Alle,F,Møre og Romsdal,13557,110.879,122268,4890214.500,2454826
Sovemidler,2006,Alle,F,Nordland,12734,108.014,117892,4442487,2157311.250
Sovemidler,2006,Alle,F,Nord-Trøndelag,6466,100.234,64509,2388512.250,1229840.875
Sovemidler,2006,Alle,F,Oppland,10624,115.071,92326,4143394.250,2202901.750
Sovemidler,2006,Alle,F,Oslo,29547,106.418,277650,10442793,5539987.500
Sovemidler,2006,Alle,F,Rogaland,20001,99.952,200106,6980068,3674084.750
Sovemidler,2006,Alle,F,Sogn og Fjordane,4251,80.643,52714,1443615.750,696189.500
Sovemidler,2006,Alle,F,Sør-Trøndelag,12795,91.996,139082,4697761,2298979
Sovemidler,2006,Alle,F,Telemark,10579,125.582,84240,3869007,2054676.250
Sovemidler,2006,Alle,F,Troms,6651,87.066,76390,2252339.750,1029487.750
Sovemidler,2006,Alle,F,Vest-Agder,9608,117.068,82072,3400254.250,1820974
