drug,year,age,gender,geography,antall unike pasienter,prevalens pr 1000,befolkning,aup,ddd
ADHD-midler,2004,40,F,Troms,0,0,0,0,0
ADHD-midler,2004,40,F,Vest-Agder,7,1.259,5558,42673.102,2738.667
ADHD-midler,2004,40,F,Vestfold,11,1.381,7968,97276.102,8185.833
ADHD-midler,2004,40,F,Østfold,7,0.786,8911,18897.600,2988.667
ADHD-midler,2004,40,M,Akershus,9,0.450,19996,46673.602,2896.667
ADHD-midler,2004,40,M,Aust-Agder,6,1.733,3462,42984.699,2444.667
ADHD-midler,2004,40,M,Buskerud,13,1.452,8952,88140.602,5836
ADHD-midler,2004,40,M,Finnmark,,,2706,,
ADHD-midler,2004,40,M,Hedmark,5,0.772,6476,61979.500,4888.667
ADHD-midler,2004,40,M,Hordaland,10,0.624,16029,34330.301,3919.583
ADHD-midler,2004,40,M,Møre og Romsdal,14,1.668,8394,63758.336,7626
ADHD-midler,2004,40,M,Nordland,,,8348,,
ADHD-midler,2004,40,M,Nord-Trøndelag,5,1.113,4494,14619.085,1839.333
ADHD-midler,2004,40,M,Oppland,6,0.931,6443,33004.859,2894.333
ADHD-midler,2004,40,M,Oslo,19,0.946,20080,186021.203,10470.666
ADHD-midler,2004,40,M,Rogaland,6,0.417,14378,39929.801,3276.417
ADHD-midler,2004,40,M,Sogn og Fjordane,,,3866,,
ADHD-midler,2004,40,M,Sør-Trøndelag,9,0.927,9709,19368.920,2973.633
ADHD-midler,2004,40,M,Telemark,12,2.119,5662,74244.227,5205
ADHD-midler,2004,40,M,Troms,0,0,0,0,0
ADHD-midler,2004,40,M,Vest-Agder,16,2.734,5852,121905.094,6419.792
ADHD-midler,2004,40,M,Vestfold,15,1.876,7997,87709.203,6195.708
ADHD-midler,2004,40,M,Østfold,13,1.398,9301,56216.699,6094.667
ADHD-midler,2004,45,F,Akershus,,,17651,,
ADHD-midler,2004,45,F,Aust-Agder,,,3653,,
ADHD-midler,2004,45,F,Buskerud,,,8468,,
ADHD-midler,2004,45,F,Finnmark,,,2384,,
ADHD-midler,2004,45,F,Hedmark,,,6682,,
ADHD-midler,2004,45,F,Hordaland,5,0.343,14572,39040,1742.875
ADHD-midler,2004,45,F,Møre og Romsdal,5,0.594,8415,25447.600,2420.667
ADHD-midler,2004,45,F,Nordland,,,8034,,
ADHD-midler,2004,45,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,45,F,Oppland,,,6379,,
ADHD-midler,2004,45,F,Oslo,13,0.765,16985,44874.285,5088.667
ADHD-midler,2004,45,F,Rogaland,0,0,0,0,0
ADHD-midler,2004,45,F,Sogn og Fjordane,,,3557,,
ADHD-midler,2004,45,F,Sør-Trøndelag,,,9086,,
ADHD-midler,2004,45,F,Telemark,,,5880,,
ADHD-midler,2004,45,F,Troms,0,0,0,0,0
ADHD-midler,2004,45,F,Vest-Agder,5,0.945,5292,27229.600,2130.667
ADHD-midler,2004,45,F,Vestfold,5,0.629,7954,30414.500,2279.083
ADHD-midler,2004,45,F,Østfold,,,9067,,
ADHD-midler,2004,45,M,Akershus,14,0.761,18402,151620.797,8948.500
ADHD-midler,2004,45,M,Aust-Agder,5,1.361,3674,30635.197,2043.323
ADHD-midler,2004,45,M,Buskerud,8,0.929,8608,43367.199,3134
ADHD-midler,2004,45,M,Finnmark,,,2474,,
ADHD-midler,2004,45,M,Hedmark,8,1.195,6696,23587.301,2853.333
ADHD-midler,2004,45,M,Hordaland,,,15290,,
ADHD-midler,2004,45,M,Møre og Romsdal,10,1.135,8810,41409.094,4804.133
ADHD-midler,2004,45,M,Nordland,,,8425,,
ADHD-midler,2004,45,M,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,45,M,Oppland,,,6616,,
ADHD-midler,2004,45,M,Oslo,12,0.689,17416,87256,5693.667
ADHD-midler,2004,45,M,Rogaland,,,13473,,
ADHD-midler,2004,45,M,Sogn og Fjordane,,,3756,,
ADHD-midler,2004,45,M,Sør-Trøndelag,6,0.631,9515,31706.250,3508
ADHD-midler,2004,45,M,Telemark,8,1.334,5999,134418.203,4032.667
ADHD-midler,2004,45,M,Troms,,,5359,,
ADHD-midler,2004,45,M,Vest-Agder,10,1.839,5438,99531.219,4122.183
ADHD-midler,2004,45,M,Vestfold,10,1.276,7839,54872.453,3817.063
ADHD-midler,2004,45,M,Østfold,,,9037,,
ADHD-midler,2004,50,F,Akershus,8,0.509,15702,66326.398,7286.667
ADHD-midler,2004,50,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,50,F,Buskerud,,,8188,,
ADHD-midler,2004,50,F,Finnmark,0,0,0,0,0
ADHD-midler,2004,50,F,Hedmark,0,0,0,0,0
ADHD-midler,2004,50,F,Hordaland,,,13700,,
ADHD-midler,2004,50,F,Møre og Romsdal,,,8156,,
ADHD-midler,2004,50,F,Nordland,,,7616,,
ADHD-midler,2004,50,F,Nord-Trøndelag,,,4290,,
ADHD-midler,2004,50,F,Oppland,0,0,0,0,0
ADHD-midler,2004,50,F,Oslo,11,0.709,15520,66932.898,6111.833
ADHD-midler,2004,50,F,Rogaland,,,11774,,
ADHD-midler,2004,50,F,Sogn og Fjordane,,,3384,,
ADHD-midler,2004,50,F,Sør-Trøndelag,,,8619,,
ADHD-midler,2004,50,F,Telemark,0,0,0,0,0
ADHD-midler,2004,50,F,Troms,,,4976,,
ADHD-midler,2004,50,F,Vest-Agder,5,1.012,4939,66378.203,2223.333
ADHD-midler,2004,50,F,Vestfold,,,7546,,
ADHD-midler,2004,50,F,Østfold,,,8618,,
ADHD-midler,2004,50,M,Akershus,,,15892,,
ADHD-midler,2004,50,M,Aust-Agder,,,3628,,
ADHD-midler,2004,50,M,Buskerud,6,0.719,8346,19722.500,2733.333
ADHD-midler,2004,50,M,Finnmark,,,2638,,
ADHD-midler,2004,50,M,Hedmark,,,6594,,
ADHD-midler,2004,50,M,Hordaland,7,0.484,14477,20820.500,3431.333
ADHD-midler,2004,50,M,Møre og Romsdal,,,8650,,
ADHD-midler,2004,50,M,Nordland,,,8350,,
ADHD-midler,2004,50,M,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,50,M,Oppland,,,6294,,
ADHD-midler,2004,50,M,Oslo,7,0.456,15339,21128.100,2856
ADHD-midler,2004,50,M,Rogaland,,,12713,,
ADHD-midler,2004,50,M,Sogn og Fjordane,,,3694,,
ADHD-midler,2004,50,M,Sør-Trøndelag,,,8844,,
ADHD-midler,2004,50,M,Telemark,,,5770,,
ADHD-midler,2004,50,M,Troms,,,5348,,
ADHD-midler,2004,50,M,Vest-Agder,,,5082,,
ADHD-midler,2004,50,M,Vestfold,,,7532,,
ADHD-midler,2004,50,M,Østfold,,,8704,,
ADHD-midler,2004,55,F,Akershus,,,16408,,
ADHD-midler,2004,55,F,Aust-Agder,,,3479,,
ADHD-midler,2004,55,F,Buskerud,,,8680,,
ADHD-midler,2004,55,F,Finnmark,0,0,0,0,0
ADHD-midler,2004,55,F,Hedmark,,,6922,,
ADHD-midler,2004,55,F,Hordaland,0,0,0,0,0
ADHD-midler,2004,55,F,Møre og Romsdal,,,7746,,
ADHD-midler,2004,55,F,Nordland,,,7688,,
ADHD-midler,2004,55,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,55,F,Oppland,,,6553,,
ADHD-midler,2004,55,F,Oslo,,,15644,,
ADHD-midler,2004,55,F,Rogaland,,,10838,,
ADHD-midler,2004,55,F,Sogn og Fjordane,,,3188,,
ADHD-midler,2004,55,F,Sør-Trøndelag,,,8586,,
ADHD-midler,2004,55,F,Telemark,0,0,0,0,0
ADHD-midler,2004,55,F,Troms,0,0,0,0,0
ADHD-midler,2004,55,F,Vest-Agder,,,4842,,
ADHD-midler,2004,55,F,Vestfold,,,7484,,
ADHD-midler,2004,55,F,Østfold,,,9263,,
ADHD-midler,2004,55,M,Akershus,,,16407,,
ADHD-midler,2004,55,M,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,55,M,Buskerud,,,8680,,
ADHD-midler,2004,55,M,Finnmark,,,2676,,
ADHD-midler,2004,55,M,Hedmark,,,7113,,
ADHD-midler,2004,55,M,Hordaland,,,14200,,
ADHD-midler,2004,55,M,Møre og Romsdal,,,8495,,
ADHD-midler,2004,55,M,Nordland,0,0,0,0,0
ADHD-midler,2004,55,M,Nord-Trøndelag,,,4500,,
ADHD-midler,2004,55,M,Oppland,,,6584,,
ADHD-midler,2004,55,M,Oslo,7,0.446,15712,29281.199,1861.333
ADHD-midler,2004,55,M,Rogaland,,,11472,,
ADHD-midler,2004,55,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,55,M,Sør-Trøndelag,,,8731,,
ADHD-midler,2004,55,M,Telemark,,,5900,,
ADHD-midler,2004,55,M,Troms,0,0,0,0,0
ADHD-midler,2004,55,M,Vest-Agder,,,4897,,
ADHD-midler,2004,55,M,Vestfold,5,0.653,7652,52701.301,3812
ADHD-midler,2004,55,M,Østfold,,,9279,,
ADHD-midler,2004,60,F,Akershus,,,12286,,
ADHD-midler,2004,60,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,60,F,Buskerud,,,6258,,
ADHD-midler,2004,60,F,Finnmark,0,0,0,0,0
ADHD-midler,2004,60,F,Hedmark,,,5259,,
ADHD-midler,2004,60,F,Hordaland,,,10192,,
ADHD-midler,2004,60,F,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2004,60,F,Nordland,0,0,0,0,0
ADHD-midler,2004,60,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,60,F,Oppland,,,5122,,
ADHD-midler,2004,60,F,Oslo,6,0.524,11446,37927.199,2666.833
ADHD-midler,2004,60,F,Rogaland,,,8520,,
ADHD-midler,2004,60,F,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,60,F,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2004,60,F,Telemark,0,0,0,0,0
ADHD-midler,2004,60,F,Troms,0,0,0,0,0
ADHD-midler,2004,60,F,Vest-Agder,,,3868,,
ADHD-midler,2004,60,F,Vestfold,,,5688,,
ADHD-midler,2004,60,F,Østfold,,,6832,,
ADHD-midler,2004,60,M,Akershus,0,0,0,0,0
ADHD-midler,2004,60,M,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,60,M,Buskerud,,,6232,,
ADHD-midler,2004,60,M,Finnmark,0,0,0,0,0
ADHD-midler,2004,60,M,Hedmark,,,5135,,
ADHD-midler,2004,60,M,Hordaland,0,0,0,0,0
ADHD-midler,2004,60,M,Møre og Romsdal,,,6111,,
ADHD-midler,2004,60,M,Nordland,,,6356,,
ADHD-midler,2004,60,M,Nord-Trøndelag,,,3406,,
ADHD-midler,2004,60,M,Oppland,0,0,0,0,0
ADHD-midler,2004,60,M,Oslo,6,0.532,11281,16695.301,1901.333
ADHD-midler,2004,60,M,Rogaland,0,0,0,0,0
ADHD-midler,2004,60,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,60,M,Sør-Trøndelag,,,6848,,
ADHD-midler,2004,60,M,Telemark,0,0,0,0,0
ADHD-midler,2004,60,M,Troms,,,4032,,
ADHD-midler,2004,60,M,Vest-Agder,,,3722,,
ADHD-midler,2004,60,M,Vestfold,,,5451,,
ADHD-midler,2004,60,M,Østfold,,,6644,,
ADHD-midler,2004,65,F,Akershus,5,0.534,9357,64201.102,5166.667
ADHD-midler,2004,65,F,Aust-Agder,,,2011,,
ADHD-midler,2004,65,F,Buskerud,,,4958,,
ADHD-midler,2004,65,F,Finnmark,0,0,0,0,0
ADHD-midler,2004,65,F,Hedmark,,,4272,,
ADHD-midler,2004,65,F,Hordaland,,,8415,,
ADHD-midler,2004,65,F,Møre og Romsdal,,,4689,,
ADHD-midler,2004,65,F,Nordland,,,5034,,
ADHD-midler,2004,65,F,Nord-Trøndelag,,,2620,,
ADHD-midler,2004,65,F,Oppland,0,0,0,0,0
ADHD-midler,2004,65,F,Oslo,5,0.572,8748,10185.400,1933.333
ADHD-midler,2004,65,F,Rogaland,,,6513,,
ADHD-midler,2004,65,F,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,65,F,Sør-Trøndelag,,,5084,,
ADHD-midler,2004,65,F,Telemark,,,3535,,
ADHD-midler,2004,65,F,Troms,0,0,0,0,0
ADHD-midler,2004,65,F,Vest-Agder,,,3130,,
ADHD-midler,2004,65,F,Vestfold,0,0,0,0,0
ADHD-midler,2004,65,F,Østfold,,,5725,,
ADHD-midler,2004,65,M,Akershus,,,8524,,
ADHD-midler,2004,65,M,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,65,M,Buskerud,,,4576,,
ADHD-midler,2004,65,M,Finnmark,0,0,0,0,0
ADHD-midler,2004,65,M,Hedmark,0,0,0,0,0
ADHD-midler,2004,65,M,Hordaland,0,0,0,0,0
ADHD-midler,2004,65,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2004,65,M,Nordland,0,0,0,0,0
ADHD-midler,2004,65,M,Nord-Trøndelag,,,2528,,
ADHD-midler,2004,65,M,Oppland,0,0,0,0,0
ADHD-midler,2004,65,M,Oslo,,,7341,,
ADHD-midler,2004,65,M,Rogaland,,,6198,,
ADHD-midler,2004,65,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,65,M,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2004,65,M,Telemark,,,3219,,
ADHD-midler,2004,65,M,Troms,0,0,0,0,0
ADHD-midler,2004,65,M,Vest-Agder,,,2834,,
ADHD-midler,2004,65,M,Vestfold,,,4320,,
ADHD-midler,2004,65,M,Østfold,0,0,0,0,0
ADHD-midler,2004,70,F,Akershus,,,8401,,
ADHD-midler,2004,70,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,70,F,Buskerud,0,0,0,0,0
ADHD-midler,2004,70,F,Finnmark,0,0,0,0,0
ADHD-midler,2004,70,F,Hedmark,,,4194,,
ADHD-midler,2004,70,F,Hordaland,,,7904,,
ADHD-midler,2004,70,F,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2004,70,F,Nordland,0,0,0,0,0
ADHD-midler,2004,70,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,70,F,Oppland,0,0,0,0,0
ADHD-midler,2004,70,F,Oslo,,,8410,,
ADHD-midler,2004,70,F,Rogaland,,,5970,,
ADHD-midler,2004,70,F,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,70,F,Sør-Trøndelag,,,4811,,
ADHD-midler,2004,70,F,Telemark,,,3245,,
ADHD-midler,2004,70,F,Troms,0,0,0,0,0
ADHD-midler,2004,70,F,Vest-Agder,,,2872,,
ADHD-midler,2004,70,F,Vestfold,,,4229,,
ADHD-midler,2004,70,F,Østfold,0,0,0,0,0
ADHD-midler,2004,70,M,Akershus,,,7098,,
ADHD-midler,2004,70,M,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,70,M,Buskerud,0,0,0,0,0
ADHD-midler,2004,70,M,Finnmark,0,0,0,0,0
ADHD-midler,2004,70,M,Hedmark,,,3774,,
ADHD-midler,2004,70,M,Hordaland,0,0,0,0,0
ADHD-midler,2004,70,M,Møre og Romsdal,,,4134,,
ADHD-midler,2004,70,M,Nordland,0,0,0,0,0
ADHD-midler,2004,70,M,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,70,M,Oppland,,,3504,,
ADHD-midler,2004,70,M,Oslo,,,6292,,
ADHD-midler,2004,70,M,Rogaland,,,5198,,
ADHD-midler,2004,70,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,70,M,Sør-Trøndelag,,,4107,,
ADHD-midler,2004,70,M,Telemark,,,2775,,
ADHD-midler,2004,70,M,Troms,0,0,0,0,0
ADHD-midler,2004,70,M,Vest-Agder,,,2494,,
ADHD-midler,2004,70,M,Vestfold,0,0,0,0,0
ADHD-midler,2004,70,M,Østfold,0,0,0,0,0
ADHD-midler,2004,75,F,Akershus,0,0,0,0,0
ADHD-midler,2004,75,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,75,F,Buskerud,,,4433,,
ADHD-midler,2004,75,F,Finnmark,0,0,0,0,0
ADHD-midler,2004,75,F,Hedmark,0,0,0,0,0
ADHD-midler,2004,75,F,Hordaland,0,0,0,0,0
ADHD-midler,2004,75,F,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2004,75,F,Nordland,0,0,0,0,0
ADHD-midler,2004,75,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,75,F,Oppland,,,4000,,
ADHD-midler,2004,75,F,Oslo,,,8554,,
ADHD-midler,2004,75,F,Rogaland,0,0,0,0,0
ADHD-midler,2004,75,F,Sogn og Fjordane,,,1961,,
ADHD-midler,2004,75,F,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2004,75,F,Telemark,,,3404,,
ADHD-midler,2004,75,F,Troms,0,0,0,0,0
ADHD-midler,2004,75,F,Vest-Agder,0,0,0,0,0
ADHD-midler,2004,75,F,Vestfold,0,0,0,0,0
ADHD-midler,2004,75,F,Østfold,0,0,0,0,0
ADHD-midler,2004,75,M,Akershus,,,6044,,
ADHD-midler,2004,75,M,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,75,M,Buskerud,0,0,0,0,0
ADHD-midler,2004,75,M,Finnmark,0,0,0,0,0
ADHD-midler,2004,75,M,Hedmark,,,3395,,
ADHD-midler,2004,75,M,Hordaland,0,0,0,0,0
ADHD-midler,2004,75,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2004,75,M,Nordland,,,3468,,
ADHD-midler,2004,75,M,Nord-Trøndelag,,,1998,,
ADHD-midler,2004,75,M,Oppland,0,0,0,0,0
ADHD-midler,2004,75,M,Oslo,,,5684,,
ADHD-midler,2004,75,M,Rogaland,,,4311,,
ADHD-midler,2004,75,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,75,M,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2004,75,M,Telemark,0,0,0,0,0
ADHD-midler,2004,75,M,Troms,0,0,0,0,0
ADHD-midler,2004,75,M,Vest-Agder,,,2028,,
ADHD-midler,2004,75,M,Vestfold,0,0,0,0,0
ADHD-midler,2004,75,M,Østfold,0,0,0,0,0
ADHD-midler,2004,80,F,Akershus,,,6432,,
ADHD-midler,2004,80,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,80,F,Buskerud,0,0,0,0,0
ADHD-midler,2004,80,F,Finnmark,0,0,0,0,0
ADHD-midler,2004,80,F,Hedmark,0,0,0,0,0
ADHD-midler,2004,80,F,Hordaland,0,0,0,0,0
ADHD-midler,2004,80,F,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2004,80,F,Nordland,0,0,0,0,0
ADHD-midler,2004,80,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,80,F,Oppland,0,0,0,0,0
ADHD-midler,2004,80,F,Oslo,,,8928,,
ADHD-midler,2004,80,F,Rogaland,0,0,0,0,0
ADHD-midler,2004,80,F,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,80,F,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2004,80,F,Telemark,0,0,0,0,0
ADHD-midler,2004,80,F,Troms,0,0,0,0,0
ADHD-midler,2004,80,F,Vest-Agder,0,0,0,0,0
ADHD-midler,2004,80,F,Vestfold,0,0,0,0,0
ADHD-midler,2004,80,F,Østfold,0,0,0,0,0
ADHD-midler,2004,80,M,Akershus,,,4320,,
ADHD-midler,2004,80,M,Aust-Agder,,,1031,,
ADHD-midler,2004,80,M,Buskerud,,,2614,,
ADHD-midler,2004,80,M,Finnmark,0,0,0,0,0
ADHD-midler,2004,80,M,Hedmark,0,0,0,0,0
ADHD-midler,2004,80,M,Hordaland,,,4374,,
ADHD-midler,2004,80,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2004,80,M,Nordland,0,0,0,0,0
ADHD-midler,2004,80,M,Nord-Trøndelag,,,1524,,
ADHD-midler,2004,80,M,Oppland,0,0,0,0,0
ADHD-midler,2004,80,M,Oslo,0,0,0,0,0
ADHD-midler,2004,80,M,Rogaland,0,0,0,0,0
ADHD-midler,2004,80,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,80,M,Sør-Trøndelag,,,2698,,
ADHD-midler,2004,80,M,Telemark,0,0,0,0,0
ADHD-midler,2004,80,M,Troms,0,0,0,0,0
ADHD-midler,2004,80,M,Vest-Agder,,,1548,,
ADHD-midler,2004,80,M,Vestfold,0,0,0,0,0
ADHD-midler,2004,80,M,Østfold,0,0,0,0,0
ADHD-midler,2004,85,F,Akershus,0,0,0,0,0
ADHD-midler,2004,85,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,85,F,Buskerud,0,0,0,0,0
ADHD-midler,2004,85,F,Finnmark,0,0,0,0,0
ADHD-midler,2004,85,F,Hedmark,0,0,0,0,0
ADHD-midler,2004,85,F,Hordaland,0,0,0,0,0
ADHD-midler,2004,85,F,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2004,85,F,Nordland,0,0,0,0,0
ADHD-midler,2004,85,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,85,F,Oppland,0,0,0,0,0
ADHD-midler,2004,85,F,Oslo,0,0,0,0,0
ADHD-midler,2004,85,F,Rogaland,0,0,0,0,0
ADHD-midler,2004,85,F,Sogn og Fjordane,,,1302,,
ADHD-midler,2004,85,F,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2004,85,F,Telemark,0,0,0,0,0
ADHD-midler,2004,85,F,Troms,0,0,0,0,0
ADHD-midler,2004,85,F,Vest-Agder,0,0,0,0,0
ADHD-midler,2004,85,F,Vestfold,0,0,0,0,0
ADHD-midler,2004,85,F,Østfold,0,0,0,0,0
ADHD-midler,2004,85,M,Akershus,0,0,0,0,0
ADHD-midler,2004,85,M,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,85,M,Buskerud,,,1239,,
ADHD-midler,2004,85,M,Finnmark,0,0,0,0,0
ADHD-midler,2004,85,M,Hedmark,0,0,0,0,0
ADHD-midler,2004,85,M,Hordaland,0,0,0,0,0
ADHD-midler,2004,85,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2004,85,M,Nordland,0,0,0,0,0
ADHD-midler,2004,85,M,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,85,M,Oppland,0,0,0,0,0
ADHD-midler,2004,85,M,Oslo,0,0,0,0,0
ADHD-midler,2004,85,M,Rogaland,,,1658,,
ADHD-midler,2004,85,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,85,M,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2004,85,M,Telemark,0,0,0,0,0
ADHD-midler,2004,85,M,Troms,0,0,0,0,0
ADHD-midler,2004,85,M,Vest-Agder,,,751,,
ADHD-midler,2004,85,M,Vestfold,0,0,0,0,0
ADHD-midler,2004,85,M,Østfold,0,0,0,0,0
ADHD-midler,2004,90,F,Akershus,0,0,0,0,0
ADHD-midler,2004,90,F,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,90,F,Buskerud,0,0,0,0,0
ADHD-midler,2004,90,F,Finnmark,0,0,0,0,0
ADHD-midler,2004,90,F,Hedmark,0,0,0,0,0
ADHD-midler,2004,90,F,Hordaland,0,0,0,0,0
ADHD-midler,2004,90,F,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2004,90,F,Nordland,0,0,0,0,0
ADHD-midler,2004,90,F,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,90,F,Oppland,0,0,0,0,0
ADHD-midler,2004,90,F,Oslo,0,0,0,0,0
ADHD-midler,2004,90,F,Rogaland,0,0,0,0,0
ADHD-midler,2004,90,F,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,90,F,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2004,90,F,Telemark,0,0,0,0,0
ADHD-midler,2004,90,F,Troms,0,0,0,0,0
ADHD-midler,2004,90,F,Vest-Agder,,,800,,
ADHD-midler,2004,90,F,Vestfold,,,1270,,
ADHD-midler,2004,90,F,Østfold,0,0,0,0,0
ADHD-midler,2004,90,M,Akershus,0,0,0,0,0
ADHD-midler,2004,90,M,Aust-Agder,0,0,0,0,0
ADHD-midler,2004,90,M,Buskerud,0,0,0,0,0
ADHD-midler,2004,90,M,Finnmark,0,0,0,0,0
ADHD-midler,2004,90,M,Hedmark,0,0,0,0,0
ADHD-midler,2004,90,M,Hordaland,0,0,0,0,0
ADHD-midler,2004,90,M,Møre og Romsdal,0,0,0,0,0
ADHD-midler,2004,90,M,Nordland,0,0,0,0,0
ADHD-midler,2004,90,M,Nord-Trøndelag,0,0,0,0,0
ADHD-midler,2004,90,M,Oppland,0,0,0,0,0
ADHD-midler,2004,90,M,Oslo,0,0,0,0,0
ADHD-midler,2004,90,M,Rogaland,0,0,0,0,0
ADHD-midler,2004,90,M,Sogn og Fjordane,0,0,0,0,0
ADHD-midler,2004,90,M,Sør-Trøndelag,0,0,0,0,0
ADHD-midler,2004,90,M,Telemark,0,0,0,0,0
ADHD-midler,2004,90,M,Troms,0,0,0,0,0
ADHD-midler,2004,90,M,Vest-Agder,0,0,0,0,0
ADHD-midler,2004,90,M,Vestfold,0,0,0,0,0
ADHD-midler,2004,90,M,Østfold,0,0,0,0,0
Allergimidler,2004,Alle,F,Akershus,44757,180.055,248574,28010514,7253891
Allergimidler,2004,Alle,F,Aust-Agder,8186,157.314,52036,5506480,1506959.375
Allergimidler,2004,Alle,F,Buskerud,20201,164.133,123077,13608246,3708490
Allergimidler,2004,Alle,F,Finnmark,5130,142.639,35965,2828888.250,826485.688
Allergimidler,2004,Alle,F,Hedmark,16444,172.555,95297,10946826,3048585.500
Allergimidler,2004,Alle,F,Hordaland,35008,155.888,224572,21039812,5592676
Allergimidler,2004,Alle,F,Møre og Romsdal,18329,150.152,122070,11178609,3069643.750
Allergimidler,2004,Alle,F,Nordland,16412,138.559,118448,9568891,2816692
Allergimidler,2004,Alle,F,Nord-Trøndelag,9520,148.291,64198,6115828.500,1642545.125
Allergimidler,2004,Alle,F,Oppland,14264,154.134,92543,8894760,2474784.750
Allergimidler,2004,Alle,F,Oslo,46771,173.543,269506,29508990,7704241.500
Allergimidler,2004,Alle,F,Rogaland,28038,143.376,195556,16349281,4237944.500
Allergimidler,2004,Alle,F,Sogn og Fjordane,7657,144.414,53021,4506470.500,1223496.500
Allergimidler,2004,Alle,F,Sør-Trøndelag,18582,136.058,136574,10513250,2825741.250
Allergimidler,2004,Alle,F,Telemark,12750,151.203,84324,8166400.500,2317093
Allergimidler,2004,Alle,F,Troms,9623,126.969,75790,5283959.500,1519992.750
Allergimidler,2004,Alle,F,Vest-Agder,13037,161.082,80934,8399925,2225327.500
Allergimidler,2004,Alle,F,Vestfold,18652,166.337,112134,12947679,3500510.250
Allergimidler,2004,Alle,F,Østfold,21640,165.428,130812,14934539,4073540.750
Allergimidler,2004,Alle,M,Akershus,31943,131.547,242826,18812904,4723752
Allergimidler,2004,Alle,M,Aust-Agder,5635,109.537,51444,3498514.750,932226.312
Allergimidler,2004,Alle,M,Buskerud,13848,115.526,119869,8298103.500,2209294.750
Allergimidler,2004,Alle,M,Finnmark,3542,95.287,37172,1722462.250,485236.344
Allergimidler,2004,Alle,M,Hedmark,11700,125.696,93082,7221286.500,1966639.500
Allergimidler,2004,Alle,M,Hordaland,25177,113.355,222108,14330639,3689819.500
Allergimidler,2004,Alle,M,Møre og Romsdal,13206,107.748,122564,7383845,1953005.500
Allergimidler,2004,Alle,M,Nordland,11635,98.156,118536,6343766.500,1765827.750
Allergimidler,2004,Alle,M,Nord-Trøndelag,7106,110.990,64024,4294946.500,1135584.500
